,Sno,Clothing.ID,Age,Title,Review.Text,Rating,Recommended.IND,Positive.Feedback.Count,Division.Name,Department.Name,Class.Name
18768,13431,10,38,Comfy and cute,This Dress Is Comfortable And A Great Piece To Travel With. Goes With Ballet Flats Sandals To Ankle Boots.,4,1,0,Initmates,Intimate,Chemises
18769,13433,244,50,,,5,1,0,Initmates,Intimate,Sleep
18770,13434,927,37,It's a keep,"This is a gorgeous piece-the pattern and color combination are classic fall. the sleeves for a xs/s are slightly short (i am 5'8"") but the rest of the fit is great. with the type of fabric and poncho-style, i would recommend wearing something underneath.",5,1,0,General Petite,Tops,Sweaters
18771,13437,1037,58,,The Design Of The Pant Hangs Nicely And Fitwell,4,1,0,General Petite,Bottoms,Jeans
18772,13438,1125,40,Gorgeous coat,I Love Coats And Have A Collection Of Unique Ones And This One Is In My Top 3! Wow Is It A Stunner! Totally Different And Very Classy. Not My Every Day Coat But Will Be Used For Dinner Outings And Special Occasions With The Right Outfit. I Did Reinforce The Buttons Since There Had Been Many Complaints About That Which Is Why I Only Gave It 4 Stars For Quality. Great Design On This One Retailer!,5,1,0,General Petite,Jackets,Outerwear
18773,13439,1125,46,Gorgeous, but...I bought a 2p when i should've bought a 0p. i was swimming in the 2p. however it didn't matter because everything was itchy and i'm not even allergic to wool. the beautiful buttons are oddly placed to achieve that cool design and just like other reviewers commented you have to twist and contort them to get them to button...which inevitably will lead to them popping off. and i didn't see an extra one in case that happened. the coat is stunning there's no argument about that and i welcome,5,0,0,General Petite,Jackets,Outerwear
18774,13440,867,36,Super cute t,This t is very cute and comfortable. could be worn casually or dressed up a little bit with jeans.very cute pattern on the shoulder area. love this top!,5,1,0,General,Tops,Knits
18775,13442,1037,34,,These jeans are so comfortable and they are made of the softest fabric. i love that they can be dressed up or down. love these!!,4,1,0,General Petite,Bottoms,Jeans
18776,13445,1024,29,,,3,1,0,General,Bottoms,Jeans
18777,13446,1037,34,,"Love the fit ! perfect for accomplishing the ""dressy jean"" look. i always take the same size in pilcro and this is true to size, but not stretchy as in some of the other pilco styles.",5,1,0,General Petite,Bottoms,Jeans
18778,13447,867,45,Opening day tee,Cute and comfy! i usually wear a small but bought a medium because it appeared to run a little small.,4,1,0,General,Tops,Knits
18779,13448,1125,54,Beautiful & playful coat,This Coat Is So Gorgeous It'S True To Size Fits Perfectly Warm And Flattering.,5,1,0,General Petite,Jackets,Outerwear
18780,13450,1125,54,,,5,1,0,General Petite,Jackets,Outerwear
18781,13451,1099,64,Prettier in person!,I love this dress! i was worried it would swallow my petite frame but it is flowy yet flattering. i have worn it to several different occasions. it looks great with tights and boots and just flats. the lace detailing makes it unique.,5,1,0,General Petite,Dresses,Dresses
18782,13454,1125,60,,"Love the coat. style and fit are a perfect fit. true to size.
thanks for the previous reviews about the button. i am extra careful taking it on and off. versatile. take the collar off and wear on a sweater or whatever inspires you.",5,1,0,General Petite,Jackets,Outerwear
18783,13455,867,25,,,4,1,0,General,Tops,Knits
18784,13458,1125,20,Hollywood chic,Omg When I Saw This Coat In The Baby Blue I Knew I Had To Have It. I Tried It On And Fell Madly In Love! I Decided It Was The Only Thing I Needed In This World. It Is Soft And Cozy. Comfort With An Old Fashion Hollywood Glam. Its Almost Sold Out Already So Grab It If You Can Cuz Its Divine! Does Run A Little Big So I Got A 0 Instead Of A 2 And Its Perfect.,5,1,0,General Petite,Jackets,Outerwear
18785,13462,1054,34,,"It was a hard decision, but i'm returning these. they're definitely pretty and well-made. they drape nicely. ultimately, they are too high-waisted and too billowy for most of my tops (which are mostly long and billowy). these trousers are too nice to wear with most of my fitted tanks. even a normal-length t-shirt, untucked, draped weirdly and came down too far on these high-waisted pants. i guess they're too ""formal"" for what i had in mind - pictured them more like a maxi skirt. if they were hal",3,0,0,General,Bottoms,Pants
18786,13464,1037,35,Love them!,I love these pants! they are very flattering. they do however run long so even though i'm 5'5'' the regulars were crazy long on me and the petite fit me perfectly. i was worried they would stretch out a lot but i've worn them twice and they haven't.,5,1,0,General Petite,Bottoms,Jeans
18787,13466,1054,40,,,3,0,0,General,Bottoms,Pants
18788,13467,921,54,Oversized and itchy,The small is huge on me and the sweater is very itchy. cute idea but not for me. i will return it.,3,0,0,General,Tops,Sweaters
18789,13470,253,42,Delightful,"Different Gets Dirty Asapi Love The Design And Fit And Quality. Have Been Looking For A Long-Line Top Like This And Was Willing To Pay Full Price. I Have That Dreadful Little Roll Right Under My Bust Line And This Sucks Everything In Nicely. Smooths It All Out. I'M A 38C And Everything Was Contained Nicely And Fit Great In The Large Top. 

Here'S My Issue - Wore It Once And The Colors Ran! I Was So Excited To Wear This I Didn'T Even Wash The Top (I Rinsed And Dried The Bottom, Though). And I'M Not A Swimmer. Just Let",2,0,0,Initmates,Intimate,Swim
18790,13471,1024,63,Cute but tight,These are pretty good high-rise jeans--probably the best you'll find for the price. they're all one color no whisking or fading so they look dressier than your average jeans and the cut through the leg is bone straight which i think flatters most body shapes. i agree with the other reviewers--they are tight. i got these in a 25 my usual size and they squeeze my belly. i probably could've sized up but i'm waiting to see if they stretch out the way most levi's do.,4,1,0,General,Bottoms,Jeans
18791,13472,1102,29,Nicer in person,Very High Quality Dress. There Are Two Layers (The Under Navy And Over White Crochet) Which Makes This Worth The Price. However It Is Very Straight Making The Dress Fit Like A Bag If You Have Hips Or Boobs. Tried Petite And Regular And Both Were Too Baggy Even In Xs.,3,1,0,General,Dresses,Dresses
18792,13474,1024,55,Love!,So Glad To See High Waisted Jeans Again! Very Soft Very Comfortable And The Raw Edge Hem Makes Them Just Edgy Enough!,5,1,0,General,Bottoms,Jeans
18793,13477,1168,26,Love these suits!,I've gotten so many compliments. i'll never buy a bathing suit anywhere else. i buy all my suits from here now!,5,1,0,Initmates,Intimate,Swim
18794,13478,867,68,Perfect tee,I love this tee. it is light weight and fits perfectly. the additional accents like cuff work and detail around the neck makes it original.,5,1,0,General,Tops,Knits
18795,13479,1094,26,Love! be careful the color choice though.,"I love this dress so much that i bought it in 2 colors: one in blue and one in orange. great style, comfortable and quality material. however, the cut is much, much deeper than it appears in the pictures. women with bust should be conscious of that. 

the blue is the better color. the orange looks more like a fluorescent, red-orange. still cute, but not as subtly muted as it appears in the pics. 

overall, great dress. even better with the sale price.",5,1,0,General,Dresses,Dresses
18796,13481,873,64,Cute but durable,Love It - Love The Color Fabric And Buttons. Really Comfortable! Relaxed Fit,5,1,0,General,Tops,Knits
18797,13483,1094,29,Great summer staple!,"I bought the orange version during the tag sale and was so pleasantly surprised when it arrived. it fits very well and is made from thick, high quality material. i only wish they had more colors! 
sizing--i bought the 2p and it fits well, although a 0p may have fit better. the dress is fairly low cut on me, although i am small chested, but i wouldn't feel comfortable wearing it to work.",5,1,0,General,Dresses,Dresses
18798,13488,927,37,,,2,0,0,General Petite,Tops,Sweaters
18799,13490,927,30,Beautiful piece,As soon as i saw this piece online i knew i had to have it. like other reviewers the black flower part on the shoulders can be itchy underneath. it does run large but that's my style. i love pairing pieces like this with skinny jeans or leggings and booties. can be dressed up or down. highly recommend :),5,1,0,General Petite,Tops,Sweaters
18800,13491,1094,29,Love this dress!,Bought The Green/Blue - Colors Are Bright Fabric Is So Soft. The Neckline Is Just Right For A Small Chest. The Top Is Structured Nicely Giving You A Figure Flattering Fit.,5,1,0,General,Dresses,Dresses
18801,13492,909,40,,This Sweater Is Gorgeous. It Is Soft And I Love The Button Detail Down The Sides Of The Sleeves. I Would Have Loved The Blue Color But It Was Sold Out So I Settled For The Soft Peach Color. It Is A Very Pretty Sweater And Looks Nice On.,4,1,0,General Petite,Tops,Fine gauge
18802,13493,1079,43,Cute,Nice Flowy Dress... Only Thing Is That It Has The High Low Skirt Which I Think Is Getting Outdated. Beyond That It Is A Cute Dress.,4,1,0,General,Dresses,Dresses
18803,13494,909,68,Beautiful color,I Love Both The Color Of This Sweater As Well As The Buttons On The Cuffs. This Sweater Is An Easy Pick Any Day Of The Week And Goes Well With All Of My Work Pants. Plus The Soft And Pretty Pink Adds Some Brightness To My Otherwise Dark Winter Wardrobe.,5,1,0,General Petite,Tops,Fine gauge
18804,13496,1094,44,Beautiful dress,I Bought The Blue/Green Color. It Was Absolutely Beautiful...I Paired It With A Green Sweater Jacket For Inside And Took The Sweater Off As It Warmed Up. Very Comfortable Versatile Flexible And The Color Is Rich. I Am 5'5 And 147 Pds And The M Fit Perfect.,5,1,0,General,Dresses,Dresses
18805,13497,927,23,Love!,This top is lovely! high quality yet delicate material and is the perfect weight to transition to autumn. the top is oversized yet flattering. paired with leggings it will be the perfect travel outfit for my upcoming trip. i can't wait to wear it over and over again!,5,1,0,General Petite,Tops,Sweaters
18806,13499,1094,34,,I Ordered The Red/Orange But It Was Much Brighter Than I Expected (Felt Almost Neon). And The Dress Felt Much More Casual Than I Expected From The Pictures Online. That Said It'S A Great Dress And I Am Keeping It - Just Adjusting My Expectations/What I Plan To Wear It For.,4,1,0,General,Dresses,Dresses
18807,13500,927,28,Way too big!,I Was So Excited To Try This Sweater On When It Arrived But To My Disappointment It Was Overly Large! I Was Pratically Swimming In It. Really Love The Design And The Way It Looks On The Model. Just Didn'T Work Out That Way On Me.,2,0,0,General Petite,Tops,Sweaters
18808,13502,909,29,Oversized bag,This Sweater Has The Weirdest Stitching Although The Buttons On The Sleeves Are A Nice Touch And The Hunter Green Color Is To Die...Poor Fit Means Poor Sweater :),2,0,0,General,Tops,Fine gauge
18809,13503,868,44,,Runs very big.  i ordered a l and need a m.  unfortunately no medium left!  great top with lots of character. hate i missed this cute top,3,1,0,General,Tops,Knits
18810,13504,1094,36,Perfect summer dress,I bought this in the orange color. might not be the color for everyone but with my coloring looked great very similar to the picture online. fit is perfect very comfortable. the fabric is night stretching but flattering. bought this with the 30% off sale not sure i would have paid full price based on the fabric. but love that i got if for extra off the sale. wish the others were in stock because i would have bought them too.,5,1,0,General,Dresses,Dresses
